8	20	14	32	12	27	8	12	20	23	17	20	5	25	32	13	13	13	15	15	15	23	23	23	11	11	11	19	19	19	29	29	29	23	23	23	27	27	27	15	15	15	17	17	17	22	22	22	24	24	24	21	21	21	10	10	10	22	22	22	15	15	15	16	16	16	19	19	19	16	16	16	10000	10000	10000	27	27	27	27	27	27	9	9	9	23	23	23	17	17	17	12	12	12	8
8	20	14	32	12	27	8	12	20	23	17	20	5	25	32	13	13	13	15	15	15	23	23	23	11	11	11	19	19	19	29	29	29	23	23	23	27	27	27	15	15	15	17	17	17	22	22	22	24	24	24	21	21	21	10	10	10	22	22	22	15	15	15	16	16	16	19	19	19	16	16	16	10000	10000	10000	27	27	27	27	27	27	9	9	9	23	23	23	17	17	17	12	12	12	8
21	41	39	13	37	20	29	37	9	23	22	41	28	20	13	30	30	30	38	38	38	18	18	18	29	29	29	40	40	40	16	16	16	39	39	39	12	12	12	38	38	38	30	30	30	27	27	27	11	11	11	31	31	31	18	18	18	11	11	11	19	19	19	38	38	38	21	21	21	14	14	14	27	27	27	10000	10000	10000	10	10	10	27	27	27	16	16	16	30	30	30	19	19	19	21
21	41	39	13	37	20	29	37	9	23	22	41	28	20	13	30	30	30	38	38	38	18	18	18	29	29	29	40	40	40	16	16	16	39	39	39	12	12	12	38	38	38	30	30	30	27	27	27	11	11	11	31	31	31	18	18	18	11	11	11	19	19	19	38	38	38	21	21	21	14	14	14	27	27	27	10000	10000	10000	10	10	10	27	27	27	16	16	16	30	30	30	19	19	19	21
21	41	39	13	37	20	29	37	9	23	22	41	28	20	13	30	30	30	38	38	38	18	18	18	29	29	29	40	40	40	16	16	16	39	39	39	12	12	12	38	38	38	30	30	30	27	27	27	11	11	11	31	31	31	18	18	18	11	11	11	19	19	19	38	38	38	21	21	21	14	14	14	27	27	27	10000	10000	10000	10	10	10	27	27	27	16	16	16	30	30	30	19	19	19	21
20	36	37	6	34	29	31	34	9	30	16	36	29	11	6	26	26	26	40	40	40	26	26	26	32	32	32	42	42	42	25	25	25	32	32	32	21	21	21	40	40	40	35	35	35	19	19	19	4	4	4	24	24	24	19	19	19	5	5	5	24	24	24	34	34	34	14	14	14	18	18	18	27	27	27	10	10	10	10000	10000	10000	30	30	30	23	23	23	24	24	24	16	16	16	20
20	36	37	6	34	29	31	34	9	30	16	36	29	11	6	26	26	26	40	40	40	26	26	26	32	32	32	42	42	42	25	25	25	32	32	32	21	21	21	40	40	40	35	35	35	19	19	19	4	4	4	24	24	24	19	19	19	5	5	5	24	24	24	34	34	34	14	14	14	18	18	18	27	27	27	10	10	10	10000	10000	10000	30	30	30	23	23	23	24	24	24	16	16	16	20
20	36	37	6	34	29	31	34	9	30	16	36	29	11	6	26	26	26	40	40	40	26	26	26	32	32	32	42	42	42	25	25	25	32	32	32	21	21	21	40	40	40	35	35	35	19	19	19	4	4	4	24	24	24	19	19	19	5	5	5	24	24	24	34	34	34	14	14	14	18	18	18	27	27	27	10	10	10	10000	10000	10000	30	30	30	23	23	23	24	24	24	16	16	16	20
12	27	20	35	19	21	3	19	21	16	23	27	4	30	35	21	21	21	11	11	11	18	18	18	3	3	3	13	13	13	24	24	24	31	31	31	24	24	24	11	11	11	9	9	9	29	29	29	27	27	27	29	29	29	11	11	11	25	25	25	10	10	10	24	24	24	25	25	25	14	14	14	9	9	9	27	27	27	30	30	30	10000	10000	10000	18	18	18	25	25	25	17	17	17	12
12	27	20	35	19	21	3	19	21	16	23	27	4	30	35	21	21	21	11	11	11	18	18	18	3	3	3	13	13	13	24	24	24	31	31	31	24	24	24	11	11	11	9	9	9	29	29	29	27	27	27	29	29	29	11	11	11	25	25	25	10	10	10	24	24	24	25	25	25	14	14	14	9	9	9	27	27	27	30	30	30	10000	10000	10000	18	18	18	25	25	25	17	17	17	12
12	27	20	35	19	21	3	19	21	16	23	27	4	30	35	21	21	21	11	11	11	18	18	18	3	3	3	13	13	13	24	24	24	31	31	31	24	24	24	11	11	11	9	9	9	29	29	29	27	27	27	29	29	29	11	11	11	25	25	25	10	10	10	24	24	24	25	25	25	14	14	14	9	9	9	27	27	27	30	30	30	10000	10000	10000	18	18	18	25	25	25	17	17	17	12
19	41	36	28	34	6	20	34	17	8	27	41	21	30	28	32	32	32	27	27	27	3	3	3	19	19	19	28	28	28	6	6	6	42	42	42	7	7	7	27	27	27	18	18	18	34	34	34	23	23	23	36	36	36	16	16	16	21	21	21	9	9	9	38	38	38	28	28	28	9	9	9	23	23	23	16	16	16	23	23	23	18	18	18	10000	10000	10000	34	34	34	21	21	21	19
19	41	36	28	34	6	20	34	17	8	27	41	21	30	28	32	32	32	27	27	27	3	3	3	19	19	19	28	28	28	6	6	6	42	42	42	7	7	7	27	27	27	18	18	18	34	34	34	23	23	23	36	36	36	16	16	16	21	21	21	9	9	9	38	38	38	28	28	28	9	9	9	23	23	23	16	16	16	23	23	23	18	18	18	10000	10000	10000	34	34	34	21	21	21	19
19	41	36	28	34	6	20	34	17	8	27	41	21	30	28	32	32	32	27	27	27	3	3	3	19	19	19	28	28	28	6	6	6	42	42	42	7	7	7	27	27	27	18	18	18	34	34	34	23	23	23	36	36	36	16	16	16	21	21	21	9	9	9	38	38	38	28	28	28	9	9	9	23	23	23	16	16	16	23	23	23	18	18	18	10000	10000	10000	34	34	34	21	21	21	19
16	13	18	28	15	39	24	15	22	37	9	13	22	16	28	5	5	5	31	31	31	35	35	35	28	28	28	35	35	35	39	39	39	9	9	9	36	36	36	31	31	31	33	33	33	8	8	8	21	21	21	4	4	4	19	19	19	21	21	21	28	28	28	12	12	12	11	11	11	25	25	25	17	17	17	30	30	30	24	24	24	25	25	25	34	34	34	10000	10000	10000	13	13	13	16
16	13	18	28	15	39	24	15	22	37	9	13	22	16	28	5	5	5	31	31	31	35	35	35	28	28	28	35	35	35	39	39	39	9	9	9	36	36	36	31	31	31	33	33	33	8	8	8	21	21	21	4	4	4	19	19	19	21	21	21	28	28	28	12	12	12	11	11	11	25	25	25	17	17	17	30	30	30	24	24	24	25	25	25	34	34	34	10000	10000	10000	13	13	13	16
16	13	18	28	15	39	24	15	22	37	9	13	22	16	28	5	5	5	31	31	31	35	35	35	28	28	28	35	35	35	39	39	39	9	9	9	36	36	36	31	31	31	33	33	33	8	8	8	21	21	21	4	4	4	19	19	19	21	21	21	28	28	28	12	12	12	11	11	11	25	25	25	17	17	17	30	30	30	24	24	24	25	25	25	34	34	34	10000	10000	10000	13	13	13	16
5	23	22	21	19	27	17	19	10	25	7	23	15	14	21	12	12	12	26	26	26	23	23	23	20	20	20	29	29	29	26	26	26	22	22	22	23	23	23	26	26	26	24	24	24	14	14	14	13	13	13	16	16	16	7	7	7	11	11	11	17	17	17	20	20	20	9	9	9	13	13	13	12	12	12	19	19	19	16	16	16	17	17	17	21	21	21	13	13	13	10000	10000	10000	5
5	23	22	21	19	27	17	19	10	25	7	23	15	14	21	12	12	12	26	26	26	23	23	23	20	20	20	29	29	29	26	26	26	22	22	22	23	23	23	26	26	26	24	24	24	14	14	14	13	13	13	16	16	16	7	7	7	11	11	11	17	17	17	20	20	20	9	9	9	13	13	13	12	12	12	19	19	19	16	16	16	17	17	17	21	21	21	13	13	13	10000	10000	10000	5
5	23	22	21	19	27	17	19	10	25	7	23	15	14	21	12	12	12	26	26	26	23	23	23	20	20	20	29	29	29	26	26	26	22	22	22	23	23	23	26	26	26	24	24	24	14	14	14	13	13	13	16	16	16	7	7	7	11	11	11	17	17	17	20	20	20	9	9	9	13	13	13	12	12	12	19	19	19	16	16	16	17	17	17	21	21	21	13	13	13	10000	10000	10000	5
0	23	19	25	17	25	12	17	13	22	12	23	10	19	25	13	13	13	21	21	21	20	20	20	15	15	15	24	24	24	25	25	25	23	23	23	22	22	22	21	21	21	19	19	19	18	18	18	17	17	17	19	19	19	4	4	4	15	15	15	13	13	13	19	19	19	14	14	14	11	11	11	8	8	8	21	21	21	20	20	20	12	12	12	19	19	19	16	16	16	5	5	5	0
