17	22	37	11	23	19	37	5	22	18	5	15	37	43	43	43	29	29	29	16	16	16	35	35	35	37	37	37	8	8	8	26	26	26	12	12	12	14	14	14	12	12	12	24	24	24	10	10	10	10	10	10	27	27	27	32	32	32	24	24	24	27	27	27	3	3	3	19	19	19	10000	10000	10000	14	14	14	4	4	4	15	15	15	7	7	7	43	43	43	37	37	37	7	7	7	11	11	11	17
17	22	37	11	23	19	37	5	22	18	5	15	37	43	43	43	29	29	29	16	16	16	35	35	35	37	37	37	8	8	8	26	26	26	12	12	12	14	14	14	12	12	12	24	24	24	10	10	10	10	10	10	27	27	27	32	32	32	24	24	24	27	27	27	3	3	3	19	19	19	10000	10000	10000	14	14	14	4	4	4	15	15	15	7	7	7	43	43	43	37	37	37	7	7	7	11	11	11	17
17	22	37	11	23	19	37	5	22	18	5	15	37	43	43	43	29	29	29	16	16	16	35	35	35	37	37	37	8	8	8	26	26	26	12	12	12	14	14	14	12	12	12	24	24	24	10	10	10	10	10	10	27	27	27	32	32	32	24	24	24	27	27	27	3	3	3	19	19	19	10000	10000	10000	14	14	14	4	4	4	15	15	15	7	7	7	43	43	43	37	37	37	7	7	7	11	11	11	17
28	36	50	5	37	33	48	12	36	23	11	28	50	54	54	54	40	40	40	29	29	29	39	39	39	39	39	39	18	18	18	39	39	39	5	5	5	27	27	27	10	10	10	29	29	29	24	24	24	22	22	22	40	40	40	38	38	38	24	24	24	39	39	39	16	16	16	25	25	25	14	14	14	10000	10000	10000	16	16	16	27	27	27	8	8	8	54	54	54	39	39	39	8	8	8	12	12	12	28
28	36	50	5	37	33	48	12	36	23	11	28	50	54	54	54	40	40	40	29	29	29	39	39	39	39	39	39	18	18	18	39	39	39	5	5	5	27	27	27	10	10	10	29	29	29	24	24	24	22	22	22	40	40	40	38	38	38	24	24	24	39	39	39	16	16	16	25	25	25	14	14	14	10000	10000	10000	16	16	16	27	27	27	8	8	8	54	54	54	39	39	39	8	8	8	12	12	12	28
28	36	50	5	37	33	48	12	36	23	11	28	50	54	54	54	40	40	40	29	29	29	39	39	39	39	39	39	18	18	18	39	39	39	5	5	5	27	27	27	10	10	10	29	29	29	24	24	24	22	22	22	40	40	40	38	38	38	24	24	24	39	39	39	16	16	16	25	25	25	14	14	14	10000	10000	10000	16	16	16	27	27	27	8	8	8	54	54	54	39	39	39	8	8	8	12	12	12	28
13	20	34	13	21	18	33	5	20	15	9	13	34	39	39	39	25	25	25	17	17	17	32	32	32	33	33	33	11	11	11	23	23	23	13	13	13	15	15	15	11	11	11	21	21	21	9	9	9	7	7	7	24	24	24	28	28	28	21	21	21	24	24	24	4	4	4	16	16	16	4	4	4	16	16	16	10000	10000	10000	11	11	11	9	9	9	39	39	39	33	33	33	10	10	10	10	10	10	13
13	20	34	13	21	18	33	5	20	15	9	13	34	39	39	39	25	25	25	17	17	17	32	32	32	33	33	33	11	11	11	23	23	23	13	13	13	15	15	15	11	11	11	21	21	21	9	9	9	7	7	7	24	24	24	28	28	28	21	21	21	24	24	24	4	4	4	16	16	16	4	4	4	16	16	16	10000	10000	10000	11	11	11	9	9	9	39	39	39	33	33	33	10	10	10	10	10	10	13
13	20	34	13	21	18	33	5	20	15	9	13	34	39	39	39	25	25	25	17	17	17	32	32	32	33	33	33	11	11	11	23	23	23	13	13	13	15	15	15	11	11	11	21	21	21	9	9	9	7	7	7	24	24	24	28	28	28	21	21	21	24	24	24	4	4	4	16	16	16	4	4	4	16	16	16	10000	10000	10000	11	11	11	9	9	9	39	39	39	33	33	33	10	10	10	10	10	10	13
3	14	24	22	14	14	22	15	14	14	20	7	24	28	28	28	14	14	14	18	18	18	27	27	27	29	29	29	19	19	19	14	14	14	23	23	23	16	16	16	19	19	19	17	17	17	11	11	11	5	5	5	14	14	14	21	21	21	22	22	22	13	13	13	13	13	13	13	13	13	15	15	15	27	27	27	11	11	11	10000	10000	10000	20	20	20	28	28	28	29	29	29	21	21	21	17	17	17	3
3	14	24	22	14	14	22	15	14	14	20	7	24	28	28	28	14	14	14	18	18	18	27	27	27	29	29	29	19	19	19	14	14	14	23	23	23	16	16	16	19	19	19	17	17	17	11	11	11	5	5	5	14	14	14	21	21	21	22	22	22	13	13	13	13	13	13	13	13	13	15	15	15	27	27	27	11	11	11	10000	10000	10000	20	20	20	28	28	28	29	29	29	21	21	21	17	17	17	3
3	14	24	22	14	14	22	15	14	14	20	7	24	28	28	28	14	14	14	18	18	18	27	27	27	29	29	29	19	19	19	14	14	14	23	23	23	16	16	16	19	19	19	17	17	17	11	11	11	5	5	5	14	14	14	21	21	21	22	22	22	13	13	13	13	13	13	13	13	13	15	15	15	27	27	27	11	11	11	10000	10000	10000	20	20	20	28	28	28	29	29	29	21	21	21	17	17	17	3
21	29	43	5	30	26	41	5	29	19	5	21	43	48	48	48	34	34	34	22	22	22	35	35	35	36	36	36	13	13	13	32	32	32	5	5	5	21	21	21	7	7	7	24	24	24	17	17	17	15	15	15	33	33	33	34	34	34	22	22	22	32	32	32	9	9	9	20	20	20	7	7	7	8	8	8	9	9	9	20	20	20	10000	10000	10000	48	48	48	36	36	36	3	3	3	8	8	8	21
21	29	43	5	30	26	41	5	29	19	5	21	43	48	48	48	34	34	34	22	22	22	35	35	35	36	36	36	13	13	13	32	32	32	5	5	5	21	21	21	7	7	7	24	24	24	17	17	17	15	15	15	33	33	33	34	34	34	22	22	22	32	32	32	9	9	9	20	20	20	7	7	7	8	8	8	9	9	9	20	20	20	10000	10000	10000	48	48	48	36	36	36	3	3	3	8	8	8	21
21	29	43	5	30	26	41	5	29	19	5	21	43	48	48	48	34	34	34	22	22	22	35	35	35	36	36	36	13	13	13	32	32	32	5	5	5	21	21	21	7	7	7	24	24	24	17	17	17	15	15	15	33	33	33	34	34	34	22	22	22	32	32	32	9	9	9	20	20	20	7	7	7	8	8	8	9	9	9	20	20	20	10000	10000	10000	48	48	48	36	36	36	3	3	3	8	8	8	21
27	27	11	50	25	31	8	43	27	35	48	29	11	10000	10000	10000	15	15	15	39	39	39	34	34	34	36	36	36	45	45	45	19	19	19	50	50	50	38	38	38	46	46	46	33	33	33	36	36	36	33	33	33	17	17	17	25	25	25	41	41	41	16	16	16	41	41	41	33	33	33	43	43	43	54	54	54	39	39	39	28	28	28	48	48	48	10000	10000	10000	36	36	36	49	49	49	43	43	43	27
27	27	11	50	25	31	8	43	27	35	48	29	11	10000	10000	10000	15	15	15	39	39	39	34	34	34	36	36	36	45	45	45	19	19	19	50	50	50	38	38	38	46	46	46	33	33	33	36	36	36	33	33	33	17	17	17	25	25	25	41	41	41	16	16	16	41	41	41	33	33	33	43	43	43	54	54	54	39	39	39	28	28	28	48	48	48	10000	10000	10000	36	36	36	49	49	49	43	43	43	27
27	27	11	50	25	31	8	43	27	35	48	29	11	10000	10000	10000	15	15	15	39	39	39	34	34	34	36	36	36	45	45	45	19	19	19	50	50	50	38	38	38	46	46	46	33	33	33	36	36	36	33	33	33	17	17	17	25	25	25	41	41	41	16	16	16	41	41	41	33	33	33	43	43	43	54	54	54	39	39	39	28	28	28	48	48	48	10000	10000	10000	36	36	36	49	49	49	43	43	43	27
27	41	40	35	39	42	28	33	41	19	40	35	40	36	36	36	29	29	29	46	46	46	2	2	2	10000	10000	10000	44	44	44	36	36	36	35	35	35	44	44	44	30	30	30	13	13	13	39	39	39	29	29	29	34	34	34	11	11	11	16	16	16	29	29	29	36	36	36	18	18	18	37	37	37	39	39	39	33	33	33	29	29	29	36	36	36	36	36	36	10000	10000	10000	39	39	39	28	28	28	27
27	41	40	35	39	42	28	33	41	19	40	35	40	36	36	36	29	29	29	46	46	46	2	2	2	10000	10000	10000	44	44	44	36	36	36	35	35	35	44	44	44	30	30	30	13	13	13	39	39	39	29	29	29	34	34	34	11	11	11	16	16	16	29	29	29	36	36	36	18	18	18	37	37	37	39	39	39	33	33	33	29	29	29	36	36	36	36	36	36	10000	10000	10000	39	39	39	28	28	28	27
27	41	40	35	39	42	28	33	41	19	40	35	40	36	36	36	29	29	29	46	46	46	2	2	2	10000	10000	10000	44	44	44	36	36	36	35	35	35	44	44	44	30	30	30	13	13	13	39	39	39	29	29	29	34	34	34	11	11	11	16	16	16	29	29	29	36	36	36	18	18	18	37	37	37	39	39	39	33	33	33	29	29	29	36	36	36	36	36	36	10000	10000	10000	39	39	39	28	28	28	27
22	28	43	7	29	26	42	7	28	21	3	21	43	49	49	49	35	35	35	21	21	21	38	38	38	39	39	39	11	11	11	32	32	32	7	7	7	20	20	20	10	10	10	27	27	27	16	16	16	16	16	16	33	33	33	36	36	36	25	25	25	33	33	33	9	9	9	22	22	22	7	7	7	8	8	8	10	10	10	21	21	21	3	3	3	49	49	49	39	39	39	10000	10000	10000	11	11	11	22
22	28	43	7	29	26	42	7	28	21	3	21	43	49	49	49	35	35	35	21	21	21	38	38	38	39	39	39	11	11	11	32	32	32	7	7	7	20	20	20	10	10	10	27	27	27	16	16	16	16	16	16	33	33	33	36	36	36	25	25	25	33	33	33	9	9	9	22	22	22	7	7	7	8	8	8	10	10	10	21	21	21	3	3	3	49	49	49	39	39	39	10000	10000	10000	11	11	11	22
22	28	43	7	29	26	42	7	28	21	3	21	43	49	49	49	35	35	35	21	21	21	38	38	38	39	39	39	11	11	11	32	32	32	7	7	7	20	20	20	10	10	10	27	27	27	16	16	16	16	16	16	33	33	33	36	36	36	25	25	25	33	33	33	9	9	9	22	22	22	7	7	7	8	8	8	10	10	10	21	21	21	3	3	3	49	49	49	39	39	39	10000	10000	10000	11	11	11	22
18	29	40	8	29	27	36	7	29	11	13	21	40	43	43	43	30	30	30	26	26	26	28	28	28	28	28	28	19	19	19	30	30	30	8	8	8	24	24	24	3	3	3	17	17	17	19	19	19	13	13	13	30	30	30	27	27	27	14	14	14	28	28	28	12	12	12	13	13	13	11	11	11	12	12	12	10	10	10	17	17	17	8	8	8	43	43	43	28	28	28	11	11	11	10000	10000	10000	18
18	29	40	8	29	27	36	7	29	11	13	21	40	43	43	43	30	30	30	26	26	26	28	28	28	28	28	28	19	19	19	30	30	30	8	8	8	24	24	24	3	3	3	17	17	17	19	19	19	13	13	13	30	30	30	27	27	27	14	14	14	28	28	28	12	12	12	13	13	13	11	11	11	12	12	12	10	10	10	17	17	17	8	8	8	43	43	43	28	28	28	11	11	11	10000	10000	10000	18
18	29	40	8	29	27	36	7	29	11	13	21	40	43	43	43	30	30	30	26	26	26	28	28	28	28	28	28	19	19	19	30	30	30	8	8	8	24	24	24	3	3	3	17	17	17	19	19	19	13	13	13	30	30	30	27	27	27	14	14	14	28	28	28	12	12	12	13	13	13	11	11	11	12	12	12	10	10	10	17	17	17	8	8	8	43	43	43	28	28	28	11	11	11	10000	10000	10000	18
0	15	23	24	14	16	21	17	15	13	22	9	23	27	27	27	13	13	13	20	20	20	25	25	25	27	27	27	21	21	21	13	13	13	24	24	24	18	18	18	20	20	20	16	16	16	14	14	14	7	7	7	13	13	13	19	19	19	21	21	21	11	11	11	15	15	15	12	12	12	17	17	17	28	28	28	13	13	13	3	3	3	21	21	21	27	27	27	27	27	27	22	22	22	18	18	18	0
